8788,266740
29777,51760
7297,780851
17355,9777
66352,1355
26512,11629
9989,17938
9592,5534
2878,118738
317749,256130
10554,23741
124790,221927
79036,9073
8615,187
3673,10527
22824,94137
2192,6282
83417,6750
1491,57573
2669,10695
136051,2897
57118,1979
148581,29941
8564,1081
57621,59342
4798,633
56479,2785
10567,28620
9183,121536
113452,202
47,5737
8050,729230
84232,27131
2219,389015
75608,51264
238,9956
59271,255193
55576,388536
5213,72654
18749,139170
5698,1880
7274,150291
55611,80851
84245,51734
12261,92400
10811,378951
322,3270
6675,50700
8483,5327
75608,54509
23209,29929
79908,37
57182,27164
353,8630
1781,1606
9100,790
6573,3013
19346,64359
23185,55742
5699,55165
94005,7581
8682,25735
21423,1468
554313,330
3145,3481
8888,55554
5819,10098
961,137964
51368,246709
60673,10897
9276,158471
57038,54785
81627,1775
6048,5515
79709,161753
147746,323
8890,283150
1122,441212
9479,8991
336,219988
29088,5340
170589,29952
84941,55177
51368,11026
100505385,10687
222,53610
94121,360023
440023,400682
54800,7332
402381,9166
25801,79596
22863,2193
939,8683
4126,84249
27076,5874
320271,55118
150082,91445
7818,286262
6361,5192
64746,4780
55324,401135
4594,92421
23382,91252
25896,23093
116540,1666
130574,23648
831,287931
886,146050
4860,1601
7750,201895
7098,5145
83755,222194
116092,56889
2548,24468
54520,8242
127343,118788
84634,9098
951475,374882
138311,93759
5515,100130561
23704,6407
10155,51706
3009,83442
54760,6819
1656,67102
54971,175781
144811,381921
8440,6688
51617,283237
23380,55586
147945,100134938
1789,308578
290447,6799
56912,6531
9721,114883
64426,284418
1675,114711
945,10120
10193,116224
3101,343099
22905,1775
55365,3680
10769,852295
80174,3249
29982,10924
5657,6010
10694,9890
9296,3354
79767,13026
79670,339230
28987,2348
5307,147166
2975,64170
5989,4124
51009,476
133686,65989
8405,144717
8554,8482
8742,2582
219541,2041
83547,9856
2303,401190
10421,5264
7424,4200
80254,159090
51435,4995
8991,23207
152992,9333
28976,1843
139067,349565
3813,9213
22818,56923
100132565,55892
23016,64806
353323,3295
8554,8204
8731,26130
3838,55240
10397,132720
23253,100137049
7784,23038
51567,27076
645455,19211
94234,578
5297,63976
134430,26253
1947,55554
7043,89848
125150,8772
9150,200205
5290,10044
241,1119
60493,256380
56246,7045
5439,5794
1437,57409
196513,10272
951475,129807
7297,51184
9344,33196
23237,3589
1952,59277
9960,8825
157697,5346
57587,4321
115948,1675
727957,23753
10120,392510
222166,84837
8784,301513
379,2861
5691,6666
3938,2101
80306,4069
23190,18458
8344,7248
4931,12798
22927,122970
4331,388407
22797,26873
114984,16476
8687,213582
51,90070
10527,79415
5473,353322
10730,58155
55139,127391
10053,374
1674,54741
5575,4142
1615,132332
9672,84230
4100,23769
8970,18294
60625,8780
4731,57700
6385,8692
3295,10153
8666,10407
10398,9373
16709,54106
5922,27291
829,27148
1999,25801
10427,79175
84256,22895
9373,494119
54517,1464
55704,2668
57541,855491
331,853133
29956,5241
1337,259234
51773,9828
67465,10623
2994,4719
55827,100361818
3623,20020
8912,145864
3973,2322
5547,3077532
23558,60487
64432,26257
1102,380441
154664,55176
2673,6947
493861,256329
55327,23270
25820,6720
162427,9555
7106,3028
203328,121340
54438,29121
57129,64091
8526,3212
58487,112487
5669,9147
3055,55972
5862,7813
5447,57134
11212,594
388512,226562
2690,9586
55388,9982
54930,9002
6361,2070
5001,90853
1808,176574
9372,5105
55907,4626
10021,54638
2153,72519
2790,308212
29126,2888
91452,4131
7494,56477
83896,6846
57552,79635
23016,2848
64764,21407
9729,7755
5739,23038
8910,287931
51728,84640
84329,26022
280717,34119
2189,22871
4055,11061
2152,75296
222484,8651
28990,71885
85369,84318
4513,10928
11337,1236
23208,10957
5732,9832
6672,26589
55588,223626
4802,7799
667,10750
65062,16646
80864,23046
57060,3009
51651,127
22796,19361
4645,63892
4589,8425
388646,3674
51637,6619
374882,6869
8536,3159
55860,15384
4885,85415
3848,64927
712,84255
2530,23334
10535,1907
162968,1562
5236,118430
3362,10228
10379,5598
5241,90362
5521,26926
7381,27364
81851,15122
121391,201305
4893,7905
339229,79828
1616,6307
22943,23507
27287,93129
26118,646817
57146,55634
5275,9928
344387,56204
732272,4001
25759,100291837
5005,50868
961,284459
8729,9453
5902,192159
57664,121256
4957,8669
23522,23355
1215,441250
57591,17193
124626,197407
134430,2668
2931,24598
1871,50937
7187,54300
7023,7054
171568,3448
23649,4123
1565,23389
128977,2794
4692,4552
57037,10927
340069,1950
6092,2922
11281,9110
5515,79042
140858,27237
9777,6309
127343,5122
10617,29929
3093,55958
1814,9645
3112,5453
9824,55165
84340,23609
114757,57804
23093,222484
476,11196
114883,117159
9128,12539
213,130497
388818,25012
4676,26469
1439,21407
51028,3652
5792,51031
64770,93611
1977,93973
12462,65982
163,146845
1327,29954
8668,114791
54542,10201
3293,166785
163126,6276
51684,28511
55061,212
8216,10451
6786,7518
11143,6945
2059,29800
26232,122042
4898,54808
55530,283489
2767,10301
6901,55486
100009225,85315
27349,5081
81539,59271
51184,9095
9879,51171
7023,280660
2931,2180
51466,51309
11159,5338
163,84124
23479,55014
8440,22911
23612,134
59338,83942
2959,27148
126,8880
142678,5592
10477,9073
9946,50664
22841,9901
22889,733
8440,60581
1263,55943
3798,11259
10256,11056
4199,6617
11151,14113
4683,2192
353323,6932
27154,6282
79956,84651
4513,2981
55702,5318
4318,84968
10643,54039
2739,23548
796,27242
11243,80776
9478,4634
23527,100505385
55683,56274
7048,587
7182,10659
836,10009
178,853463
6929,221301
1981,7032
9605,90843
93166,16561
51304,284169
155060,105787
8558,84699
27236,123283
5368,84908
23743,10747
57680,442523
4094,252995
6232,1759
27033,23087
22872,83590
6663,23072
54542,855319
6648,8315
7025,285527
28960,55721
55215,3454
3680,84285
4759,5613
163033,1379
9329,9994
6880,5105
57534,85406
337882,51258
9337,57619
1653,4325
104,5054
9943,2811
386674,63977
134359,494119
9586,51710
127253,26278
548596,78991
7317,54675
1181,2519
23144,55671
10302,8476
6819,10537
5338,534
2261,51024
373156,4982
10212,83667
347,71819
1487,70314
57172,2339
79666,27249
60492,283551
5407,205428
5999,2145
7025,729408
55165,30819
64400,29101
12914,23158
377,200558
58490,170791
64860,7586
8676,23052
174,84969
7326,27289
11064,5612
2011,51102
2056,25816
7073,8521
6103,158809
165055,10972
79159,50624
80228,221322
2267,5890
337880,1149
401135,1996
51128,6448
55715,55275
2354,2249
2114,54809
2779,7405
25791,7010
989,26137
114294,3109
6878,91746
7424,85479
10207,5291
286016,3595
79022,100137047
140258,51442
4780,177942
25871,26013
104416,55293
331,57470
3561,51806
2686,1455
4884,4604
7371,26073
235542,113
51081,10272
7084,91749
51586,81929
160,26236
5526,64663
23522,84872
2803,286827
5105,57645
253725,64302
51720,4342
10768,67300
27076,5261
22887,22864
337880,100505385
9442,6319
5365,54941
10299,23098
10465,79415
64151,51002
51023,338382
22828,11026
3838,23480
7389,259197
2740,65983
29763,66795
10319,55972
7290,2009
139231,399
8541,51652
7410,7678
3316,9766
3795,2888
1014,19164
11267,137835
813,2619
56637,23299
63898,84284
2155,4201
10618,83549
84833,28908
9527,117581
856607,253738
8942,11119
2826,58494
4323,229603
9167,29919
56997,63931
4758,51540
2199,221895
54704,10361
3122,143503
3600,22160
124245,546071
65059,29074
215051,340543
3913,18393
379,6910
183,51714
3091,192662
211,28755
5782,3821
5179,5179
29974,1656
2318,79971
5360,171546
440552,1871
5376,81691
23272,65988
5373,6050
10350,72722
137209,401647
23137,398
6617,85463
1452,67731
23299,961
255626,55164
4999,235072
23413,93973
4007,26223
10572,388611
4820,100009581
7247,11211
1789,66899
1890,221035
1999,84876
65003,7728
27034,56480
27257,389434
7286,79160
29956,5950
372,4988
23580,54971
22841,118987
89777,80069
55283,646938
388818,916
2066,54923
113878,84315
57698,283870
7572,26020
10576,2252
5529,7783
64769,2209
51750,63932
4008,8862
5138,12450
81851,79691
5292,51094
9107,140836
341,51463
2735,8844
2665,837
13627,149950
4055,3904
10645,56526
55787,26073
19877,48
337880,956
64432,3959
9124,116115
85369,4486
254958,10882
55656,54972
22890,27314
5590,147947
127254,1393
25782,26520
8729,59013
56392,13194
79101,51304
4725,6253
9456,84699
10576,26893
121391,3838
2182,5053
432,5672
57559,23729
64395,150275
13424,130560
132660,74498
94,2016
7265,142689
9938,6039
9953,171169
10768,50626
3856,55324
94234,55906
51602,68349
286262,16765
286204,1296
27430,10427
353145,6768
8654,3589
65260,10953
1201,51176
83988,20655
2746,391627
19046,24099
285971,5764
466,90102
8458,154075
3913,23200
10818,654231
9354,552
26191,10673
114884,1038
1616,51555
8440,22213
8565,1349
10687,60492
440275,2322
23413,343930
80013,23062
51111,57212
390792,391123
8887,79613
26060,6793
387856,1164
6866,9918
479,55652
2770,80739
65057,6524
76614,6812
2712,8858
84612,79853
6942,152756
4107,58845
11009,147947
8927,29945
84659,28951
2314,10270
79632,26472
81603,51651
79664,85446
84872,51027
7054,79643
1723,9567
3280,2931
3795,851082
343069,29382
22839,387119
80230,9588
28973,54469
84466,67673
228421,1244
7087,9694
8780,23338
79065,22900
55588,51077
4354,1749
8676,1836
9570,117156
57096,119391
23452,112611
70790,3823
1468,57449
114799,9140
23439,19877
3419,84572
10747,6582
5584,6627
91289,1960
57823,51806
80022,57409
25923,100506164
4853,55515
2582,56969
10456,24099
72654,25023
741,94062
210,57817
353132,185
23019,643382
100533195,81577
67474,3048
353143,3131
55612,1755
353497,729324
56478,192662
227613,671
57693,57221
2326,5639
2752,6543
3619,29907
79073,147945
4102,153364
11325,8558
67454,1053
5318,55262
8651,10
79813,26051
25853,3785
19060,79050
10956,12927
23658,117854
55521,55116
9442,2134
140809,147409
94121,353324
396829,51734
80271,28227
59287,2658
7589,3698
3009,399761
9183,5236
3916,115123
23304,3418
5165,85397
68092,81556
23433,404665
79073,9118
79734,2177
9737,306
20655,29957
753,9823
286827,55631
10379,135138
4791,83746
5764,3557
2731,79175
10331,26658
51562,850440
5621,23621
4358,222696
9500,494514
5725,11247
134553,57722
9352,728175
81851,389741
79159,5118
26517,8369
267004,54784
84210,219899
51081,9314
57492,853340
84272,6405
3131,6326
7375,4295
908,9122
55257,7040
6990,445372
8669,8972
3098,3991
22913,427
2494,91404
83852,79612
79833,10003
2159,6091
154754,1629
79735,229589
358,54346
7421,55246
10053,23194
7299,5545
5139,151871
10617,23786
8030,54933
8731,6559
92,23127
27315,8225
23429,664
10346,978
5396,81932
213,141
151987,2629
11212,8050
2101,134492
10121,2694
2950,84058
50514,57530
26589,4360
2571,20399
10054,8239
115098,84893
9144,10058
339967,9686
667,352954
55818,851670
65244,22932
140858,7750
217,8798
3115,128153
3568,1116
3028,2921
20595,25950
84289,284427
27163,84166
80725,55207
6015,3581
17886,23548
126626,9870
57545,7286
100502766,856478
79188,79682
13395,27134
6383,4135
25980,2321
22800,11183
374393,8661
79135,140689
22890,57337
7167,214133
55041,57118
55173,29919
55711,54212
57506,91661
10256,196513
2304,196996
989,79948
55170,482
2078,27166
29796,341208
252969,51493
3161,56715
56957,260305
4036,79948
11143,84191
386676,174
6048,6532
6629,89122
4907,10643
9830,22984
90993,126306
26100,89884
23479,5533
84232,15568
79908,18518
94122,80034
23583,2921
92421,386618
29855,18536
3295,347365
84522,79345
1838,64426
9791,3420
5515,100009341
842,23191
133522,56829
51586,84928
5145,25996
490,338751
3485,8578
57594,147837
6121,1039
79624,55531
25875,222
18507,100134934
4113,1447
23255,22984
9077,1819
3161,1393
57147,213582
2303,23552
28996,1184
8574,1462
2268,91768
5077,22196
84992,374454
55312,727738
