8788,81537
29777,64061
3587,7297
17355,905
66352,55346
26512,5441
19052,9989
9592,8242
2878,34
317749,728294
10554,126129
9830,124790
55906,79036
8615,8615
3673,8976
813,22824
2192,50808
143662,83417
54925,1491
2669,11343
85294,136051
427,57118
148581,3921
51166,8564
51193,57621
10445,4798
55283,56479
10567,9699
23612,9183
84689,113452
47,6720
1431,8050
2475,84232
2219,5793
75608,8208
238,4214
59271,55624
8554,55576
23647,5213
18749,26127
5698,5441
7274,23647
330,55611
55631,84245
12261,10845
3603,10811
84108,322
6675,6675
991,8483
75608,57498
23209,307548
79908,55254
55662,57182
353,8833
221656,1781
22870,9100
6573,7021
19346,2665
79727,23185
5699,5691
84063,94005
8682,8772
6929,21423
9693,554313
7372,3145
993,8888
5819,81851
961,163183
51368,23353
60673,2309
10755,9276
57038,127829
81627,84284
6048,64755
79709,5351
147746,80305
26523,8890
1122,5868
5606,9479
336,8694
29088,55168
170589,4012
84941,65018
10568,51368
100505385,10270
222,1047
54764,94121
83755,440023
10130,54800
113878,402381
55026,25801
22863,11274
939,56913
348174,4126
27076,9772
320271,5211
121457,150082
64930,7818
6361,6778
25771,64746
55324,8479
4594,4594
55715,23382
55726,25896
116540,23204
130574,253558
831,836
886,887
51071,4860
94234,7750
11200,7098
6890,83755
1791,116092
2548,2720
23338,54520
27020,127343
5515,84634
951475,85235
170572,138311
215819,5515
23704,3784
10155,5460
3009,50626
1478,54760
1656,1674
54971,196472
144811,64426
8440,340527
6232,51617
23380,50618
23220,147945
29128,1789
166336,290447
28981,56912
85287,9721
64426,84312
1675,1675
945,3886
148581,10193
3101,5236
22905,56937
3096,55365
10769,55684
80174,59271
105787,29982
5657,820
94186,10694
8239,9296
56992,79767
16554,79670
372,28987
5307,83451
2300,2975
3344,5989
51009,23344
133686,114625
8405,40958
4772,8554
8742,55611
219541,22936
83547,23339
2303,9745
10421,6638
7424,7424
80254,55787
29883,51435
8991,51003
84168,152992
28976,35
6671,139067
3813,5493
22818,9675
8676,100132565
51010,23016
158506,353323
3035,8554
8731,23633
3838,4528
6285,10397
23253,9353
7784,284521
51582,51567
398,645455
94234,10009
65265,5297
79954,134430
1947,7074
6364,7043
125150,5892
2963,9150
1439,5290
4056,241
74470,60493
112609,56246
5439,10302
1437,3563
26019,196513
25827,951475
7071,7297
9344,5606
23237,63898
1316,1952
9960,5313
92170,157697
17222,57587
115948,51122
54644,727957
53598,10120
23608,222166
8995,8784
379,23162
5691,26985
3938,4759
80306,25937
23190,9354
4637,8344
8458,4931
22927,5588
4331,2967
22797,22797
25771,114984
8687,140807
3030,51
3305,10527
3577,5473
7818,10730
51726,55139
10053,1174
100328572,1674
5575,83746
13627,1615
9672,85294
56420,4100
255626,8970
5411,60625
4519,4731
6385,7043
28976,3295
10200,8666
79784,10398
16709,8971
26130,5922
9656,829
1999,337880
22872,10427
64395,84256
9373,2923
54517,8672
55704,5315
9844,57541
19386,331
10213,29956
