7284,171483
67465,6629
10482,80830
53981,6599
54093,79876
2625,2994
79980,23468
51643,94101
55827,55827
2091,7307
26260,1072
26260,79784
4214,10049
4914,1621
4478,2026
267,23295
2079,351
9463,27132
5567,10131
10783,283303
7458,5226
20227,64135
2961,688
7412,4691
5710,55346
8454,6434
51741,5914
51633,55742
1173,9779
673,55704
7083,991
5685,5689
29843,142
6132,8971
6222,7307
85451,1665
3623,3625
10285,1153
5058,10472
353133,353137
54461,2873
7124,23118
7629,414236
284346,337968
6612,51477
3014,5496
10016,51128
4914,170506
5713,11047
11043,84080
100356064,8766
6928,165140
2316,7532
7529,10787
9656,996
53615,9112
79867,11031
2771,3181
8649,5859
25962,79682
54331,8912
367,4193
3972,3973
9457,55337
26275,5547
51690,6626
386682,100526836
4144,64431
472,9126
6924,672
1915,6136
3783746,10657
1915,5500
856862,23558
83932,5111
7913,8356
5501,203068
10985,3608
23177,6500
64432,65003
3927,23371
4223,79839
9636,1915
4641,6840
11140,51421
80335,7203
5886,654364
6883,8148
6907,1499
5216,58477
3007,3609
4116,23020
3386,3685
5861,51560
1021,2903
4609,56478
148156,1102
3219,5987
7363,7923
1660,8342
1855,1499
1164,158078
8241,389677
8353,8208
23186,8535
22907,3326
1558,3172
10808,11518
50855,7283
3694,6696
1808,203068
4188,7259
23170,3106
8453,4904
142689,9131
26156,6158
6804,6844
154664,336
7316,854889
26239,353132
2597,2923
3609,692089
9063,2908
60626,2775
4088,64219
908,2673
51426,7336
1398,83747
493861,80142
1312,9156
10482,4835
2130,4798
2212,348110
215387,25902
143884,351
121599,351
253461,51121
23468,3930
1385,6722
56852,55327
3306,7277
1407,7317
10946,8896
379,9094
70405,57175
4723,84311
6733,9381
4343,1374
6117,23451
5684,9097
85291,170082
51690,9939
6657,10059
9470,25820
162427,7905
60,8662
1832,9641
7106,8646
140890,22827
3185,8175
84078,7073
5706,55466
29991,1203
3320,653404
7379,26580
203328,50489
1660,9020
2068,983
10094,55593
10482,23710
9129,23414
6541,351
1459,4820
80324,10109
9782,79811
79871,5499
54438,60509
5682,54585
10056,498
51639,58517
1827,7189
801,53972
81850,152189
9736,56893
57129,57655
7276,6612
7534,51150
5334,8526
4915,8655
3178,3181
1050,4335
98,58487
3691,3915
9282,10688
9092,9129
2300,5905
3801,147687
6129,6732
7128,79155
4914,4130
10521,51639
1915,284695
3215,56259
3002,7518
382,6627
10342,80114
7297,10189
4233,7534
4914,6814
79657,55011
145508,991
4436,8517
67052,23299
5669,80308
8661,4629
6667,23468
23624,7316
83987,3066
2040,40
3055,80856
