1394,23568
6331,150684
122704,57096
2911,4738
79155,5977
101929876,58529
27115,79026
1390,2189
10982,55199
6500,29
3954,11340
152485,5328
1537,23790
7278,139231
5687,9189
72462,7857
2355,79727
7408,11154
6597,9540
3297,55720
64419,51388
170575,8576
57154,57035
5501,286942
7321,1600
7329,867
4654,4133
5879,91662
4193,68549
6631,6558
9757,10174
155908,11224
56850,6125
253461,3799
84735,1489
261726,10615
79699,8520
9869,89953
2100,7189
4942,3035
5071,8564
81628,55251
6434,77579
1855,2274
1410,8220
155030,215051
10488,309
55630,255626
10963,9844
9775,124540
9662,6625
26173,10726
192669,55599
4067,245973
10206,353143
5034,89958
10577,100355886
56041,10902
6141,3575
2091,894
6919,7525
11218,22933
3934,57130
5501,4946
51506,873
10487,4804
6622,689
51255,8115
10300,2040
57520,5530
6874,23291
55069,5426
5604,3553
23193,4824
11007,444
84264,2115
550,22918
3320,84859
27107,63922
3543,283450
4163,91408
5558,64129
29843,5910
351,64744
55273,286077
5932,440184
23197,57082
84962,360
56474,4670
11140,3757
9217,25788
283933,124995
57826,8227
6132,177
4292,2113
5310,94101
96764,9690
4869,56704
3320,4536
56045,10746
347733,6613
23398,3386
6252,7391
23476,1004
5198,638
1408,5052
6829,4900
20174,79176
4004,6096
55366,55342
23138,10062
5110,7572
57819,90993
6231,3742
23521,5730
6045,219072
79659,3927
23385,8887
867,3313
6147,8079
6129,56420
43736,79869
6141,5701
149041,64223
1,8483
79850,9811
84129,4884
139341,54820
9318,6744
6259,79888
4750,9693
58509,12261
200879,3320
79172,811
4188,8241
29114,2906
1717,2618
57596,9454
2355,3308
6137,55667
4163,9960
2004,91010
51073,81029
57532,8744
203245,11184
8503,59
5981,1871
5042,6252
9229,498
164127,2303
6122,3757
286480,114548
10664,5179
56254,12534
4733,64783
51729,116461
79768,7407
10573,4907
8428,337959
2109,11102
3066,10772
5347,1018
22608,7407
6132,23647
53339,51097
156,5691
8227,3559
23168,6470
5330,387
1837,51560
5571,23126
6676,7247
5018,7568
8237,23107
801,5921
5733,19821
6207,5707
9261,222235
10492,10577
79980,692089
5781,51388
8675,5691
154810,814
440,9196
5184,58477
11218,6854
8022,154313
171483,3483
200081,64786
6143,3563
83878,4043
7037,57038
8945,84955
26121,348738
7379,7155
6844,10602
663,2742
4627,9796
347733,9672
54557,56654
23376,5834
84528,23014
246184,20174
1208,10413
4691,2181
4163,9439
84248,10207
579,338785
4694,6929
57459,192111
57418,2873
55294,107
975,1408
4141,9112
7917,51703
55720,9070
4811,84305
60490,5702
79843,3737
203562,1653
5469,11253
7037,7917
99100,51720
68734,54867
1993,6278
293,2806
5694,7037
7533,115201
9972,64641
9948,6285
7514,6206
7046,115201
140710,961
2052,66642
10772,5719
81833,66413
64375,27132
131,65059
9136,67849
203562,84221
25945,80174
4691,11267
9863,51605
4707,10806
8761,116228
2885,5500
8451,5494
6602,6183
7852,56013
1398,9497
54915,7328
55844,10554
64428,65061
50875,155807
9987,80820
57082,51019
79800,23344
6175,55322
10492,29851
8939,8029
10667,5468
170954,8607
8894,5909
2185,1630
386680,11091
84996,351
8454,64216
23405,51081
4839,49856
282322,5737
63893,23475
2542196,889
2483,9774
74764,55092
6733,6376
2802,5238
282323,8535
3313,8564
54487,8883
6311,2553
5000,64641
3550,3710
23345,1915
1677,84220
920,57182
161882,10073
3693,51608
85451,5138
2335,80221
23243,74470
4779,5308
226,6224
10551,84461
51400,3015
51265,16709
389856,5516
55832,314623
5079,27005
2130,5888
5501,2932
861,85285
84705,10606
26003,84365
5557,29979
10449,55872
3551,5146
3065,7298
5879,51560
64112,8601
7112,5597
220134,381644
10268,10811
80067,84858
284119,23022
84084,5717
10140,8927
26229,8850
10875,339976
56922,25782
80746,8288
27000,5684
7535,63894
10598,64518
5272,26886
6320,112869
57062,101929876
2689,113026
2308,1368
11340,2821
84281,8940
375,4502
54906,23126
627,51382
7014,140809
57665,57092
64969,3276
27373,4676
55504,29093
128308,3028
3691,8343
79902,51747
118460,292
2273,10207
9410,57484
89885,3845
11035,85437
10598,57162
55832,23403
1785,1146
26413,6059
9883,740
8449,10939
16,317
84619,222584
10902,387867
9401,5413
55147,1454
64225,65993
5358,55147
26240,79828
84518,8148
7307,640
57410,3344
351,51645
3945,1278
1655,9221
54148,23608
83878,80228
8361,7385
155030,23025
9627,25844
1004,654364
5108,4036
695,226
9968,23126
9135,10120
3043,6788
11346,56998
474168,51631
2072,6888
6184,26227
23405,23746
355,710
54820,57175
11461,27185
26229,51253
8453,10140
10250,855849
865,8453
10152,1823
84708,10078
10921,1378
112399,10015
22144,26118
1203,56905
8775,6886
84988,344387
51776,1315
27023,301
6181,3612
9070,13385
83939,5090
9343,57035
79902,6389
55197,54496
8087,5013
79892,6829
81704,11179
4223,3783684
3889,10071
10884,342667
6733,9652
525,9252
3329,51202
6613,10897
84842,7031
7046,26354
170082,6314
10870,2130
51129,283234
57379,4026
93661,92906
1622,3140
10970,51340
57716,5685
3032,127343
79180,28973
386675,7419
10716,13859
22918,51255
3915,5621
5500,10096
580,222696
2617,10529
6118,6453
7415,26580
8270,56475
27339,1896
84687,7936
7525,25980
8022,6857
324,5371
8914,79797
64960,10521
4343,55346
4774,154
9662,64377
54477,2009
55379,84312
3837,55031
10905,6004
51747,85456
6628,57048
871,25791
116447,10522
80012,140597
5921,10498
10884,4691
84254,1743
346157,5600
55729,64786
9516,53833
