8,1,0
15,1,0
21,7,0
49,3,0
56,4,0
65,6,0
71,6,0
75,5,0
124,6,0
127,1,0
136,4,0
147,1,0
148,1,0
158,6,0
161,2,0
163,5,0
168,2,0
169,1,0
177,0,0
196,7,0
212,1,0
223,3,0
232,5,0
237,1,0
240,3,0
244,7,0
264,0,0
266,4,0
268,3,0
273,0,0
284,0,0
297,1,0
302,3,0
307,1,0
310,3,0
328,3,0
362,0,0
367,0,0
371,4,0
378,0,0
381,7,0
382,1,0
384,0,0
390,1,0
408,2,0
437,5,0
442,4,0
443,3,0
452,7,0
455,1,0
466,0,0
498,8,0
501,5,0
512,5,0
516,0,0
519,5,0
520,1,0
523,2,0
529,1,0
537,2,0
580,5,0
609,5,0
622,0,0
636,9,0
639,2,0
641,1,0
715,1,0
716,5,0
719,1,0
734,3,0
737,7,0
748,1,0
757,9,0
761,5,0
768,0,0
769,4,0
829,0,0
831,8,0
833,6,0
855,8,0
860,4,0
868,0,0
875,5,0
888,1,0
890,3,0
891,2,0
892,2,0
893,0,0
896,1,0
897,7,0
900,0,0
901,0,0
903,1,0
905,8,0
906,1,0
908,8,0
909,3,0
910,4,0
911,2,0
914,2,0
915,3,0
916,5,0
917,9,0
920,4,0
921,1,0
922,1,0
929,7,0
930,2,0
936,4,0
937,0,0
938,0,0
939,0,0
941,5,0
942,9,0
945,0,0
947,5,0
951,6,0
954,1,0
955,0,0
958,8,0
959,0,0
960,4,0
962,3,0
964,2,0
972,6,0
974,5,0
975,7,0
976,1,0
977,3,0
980,5,0
981,5,0
982,6,0
983,4,0
984,0,0
987,8,0
990,6,0
992,5,0
999,3,0
1002,5,0
1005,5,0
1006,2,0
1007,9,0
1011,0,0
1012,4,0
1013,5,0
1014,4,0
1015,5,0
1016,8,0
1018,6,0
1019,2,0
1020,1,0
1023,7,0
1025,3,0
1028,4,0
1029,1,0
1032,5,0
1033,0,0
1034,3,0
1035,4,0
1036,4,0
1037,1,0
1038,5,0
1039,3,0
1045,1,0
1046,4,0
1062,2,0
1063,6,0
1080,4,0
1084,0,0
1085,3,0
1090,0,0
1091,5,0
1092,8,0
1095,10,0
1096,0,0
1098,0,0
1100,1,0
1103,1,0
1108,4,0
1117,3,0
1125,4,0
1126,5,0
1129,8,0
1131,6,0
1132,3,0
1135,0,0
1136,6,0
1137,2,0
1138,3,0
1139,6,0
1145,3,0
1152,6,0
1157,4,0
1158,5,0
1163,5,0
1166,8,0
1175,4,0
1179,2,0
1184,2,0
1185,1,0
1188,3,0
