2,202,1
6,202,1
19,202,1
30,202,1
39,202,1
60,202,1
92,202,1
109,202,1
123,202,1
145,202,1
154,202,1
207,202,1
208,202,1
215,202,1
227,202,1
239,202,1
247,202,1
276,202,1
283,202,1
301,202,1
304,202,1
319,202,1
359,202,1
370,202,1
387,202,1
407,202,1
421,202,1
426,202,1
434,202,1
439,202,1
440,202,1
454,202,1
484,202,1
563,202,1
568,202,1
576,202,1
577,202,1
592,202,1
606,202,1
614,202,1
632,202,1
648,202,1
653,202,1
672,202,1
675,202,1
683,202,1
684,202,1
691,202,1
692,202,1
694,202,1
704,202,1
782,202,1
791,202,1
802,202,1
806,202,1
841,202,1
847,202,1
859,202,1
886,202,1
889,202,1
894,202,1
895,202,1
898,202,1
899,202,1
904,202,1
912,202,1
918,202,1
919,202,1
924,202,1
926,202,1
927,202,1
932,202,1
935,202,1
940,202,1
946,202,1
948,202,1
950,202,1
952,202,1
953,202,1
961,202,1
965,202,1
966,202,1
968,202,1
969,202,1
978,202,1
979,202,1
988,202,1
989,202,1
994,202,1
997,202,1
998,202,1
1003,202,1
1008,202,1
1009,202,1
1010,202,1
1017,202,1
1021,202,1
1022,202,1
1024,202,1
1026,202,1
1027,202,1
1030,202,1
1040,202,1
1041,202,1
1050,202,1
1061,202,1
1066,202,1
1073,202,1
1076,202,1
1077,202,1
1083,202,1
1099,202,1
1106,202,1
1113,202,1
1121,202,1
1130,202,1
1141,202,1
1144,202,1
1147,202,1
1149,202,1
1150,202,1
1154,202,1
1156,202,1
1167,202,1
1170,202,1
1172,202,1
1174,202,1
1178,202,1
