202,3,0
202,6,0
202,2,0
202,3,0
202,3,0
202,4,0
202,3,0
202,4,0
202,2,0
202,2,0
202,5,0
202,6,0
202,2,0
202,6,0
202,4,0
202,2,0
202,5,0
202,0,0
202,2,0
202,3,0
202,5,0
202,2,0
202,0,0
202,3,0
202,2,0
202,0,0
202,1,0
202,3,0
202,4,0
202,1,0
202,6,0
202,1,0
202,1,0
202,0,0
202,5,0
202,0,0
202,0,0
202,4,0
202,3,0
202,5,0
202,1,0
202,0,0
202,6,0
202,1,0
202,8,0
202,0,0
202,3,0
202,0,0
202,5,0
202,1,0
202,1,0
202,0,0
202,6,0
202,0,0
202,5,0
202,0,0
202,0,0
202,5,0
202,3,0
202,5,0
202,1,0
202,3,0
202,2,0
202,1,0
202,1,0
202,6,0
202,3,0
202,5,0
202,3,0
202,4,0
202,1,0
202,2,0
202,6,0
202,3,0
202,5,0
202,2,0
202,3,0
202,5,0
202,1,0
202,1,0
202,0,0
202,1,0
202,2,0
202,6,0
202,3,0
202,1,0
202,1,0
202,1,0
202,2,0
202,4,0
202,6,0
202,5,0
202,2,0
202,4,0
202,5,0
202,1,0
202,0,0
202,3,0
202,4,0
202,6,0
202,1,0
202,1,0
202,3,0
202,4,0
202,0,0
202,3,0
202,0,0
202,2,0
202,5,0
202,4,0
202,1,0
202,6,0
202,6,0
202,4,0
202,4,0
202,6,0
202,2,0
202,4,0
202,0,0
202,0,0
202,2,0
202,0,0
202,0,0
202,1,0
202,7,0
202,1,0
202,4,0
202,7,0
