2,0,0
6,2,0
19,6,0
30,7,0
39,3,0
60,3,0
92,4,0
109,3,0
123,3,0
145,0,0
154,4,0
207,5,0
208,5,0
215,6,0
227,9,0
239,7,0
247,2,0
276,1,0
283,5,0
301,9,0
304,4,0
319,0,0
359,4,0
370,2,0
387,2,0
407,7,0
421,2,0
426,4,0
434,7,0
439,9,0
440,2,0
454,6,0
484,4,0
563,3,0
568,2,0
576,5,0
577,2,0
592,4,0
606,1,0
614,8,0
632,2,0
648,0,0
653,3,0
672,8,0
675,2,0
683,8,0
684,1,0
691,6,0
692,2,0
694,0,0
704,5,0
782,5,0
791,1,0
802,2,0
806,7,0
841,4,0
847,0,0
859,3,0
886,2,0
889,2,0
894,1,0
895,0,0
898,4,0
899,9,0
904,4,0
912,9,0
918,0,0
919,5,0
924,4,0
926,9,0
927,3,0
932,0,0
935,0,0
940,0,0
946,6,0
948,3,0
950,3,0
952,7,0
953,2,0
961,4,0
965,0,0
966,0,0
968,5,0
969,1,0
978,5,0
979,5,0
988,4,0
989,2,0
994,0,0
997,5,0
998,5,0
1003,5,0
1008,3,0
1009,2,0
1010,1,0
1017,0,0
1021,0,0
1022,7,0
1024,3,0
1026,0,0
1027,6,0
1030,4,0
1040,3,0
1041,3,0
1050,4,0
1061,3,0
1066,3,0
1073,2,0
1076,4,0
1077,7,0
1083,1,0
1099,7,0
1106,2,0
1113,3,0
1121,6,0
1130,3,0
1141,1,0
1144,2,0
1147,8,0
1149,7,0
1150,3,0
1154,0,0
1156,6,0
1167,9,0
1170,6,0
1172,5,0
1174,10,0
1178,8,0
