2,8,1
6,8,1
19,8,1
30,8,1
39,8,1
60,8,1
92,8,1
109,8,1
123,8,1
145,8,1
154,8,1
207,8,1
208,8,1
215,8,1
227,8,1
239,8,1
247,8,1
276,8,1
283,8,1
301,8,1
304,8,1
319,8,1
359,8,1
370,8,1
387,8,1
407,8,1
421,8,1
426,8,1
434,8,1
439,8,1
440,8,1
454,8,1
484,8,1
563,8,1
568,8,1
576,8,1
577,8,1
592,8,1
606,8,1
614,8,1
632,8,1
648,8,1
653,8,1
672,8,1
675,8,1
683,8,1
684,8,1
691,8,1
692,8,1
694,8,1
704,8,1
782,8,1
791,8,1
802,8,1
806,8,1
841,8,1
847,8,1
859,8,1
886,8,1
889,8,1
894,8,1
895,8,1
898,8,1
899,8,1
904,8,1
912,8,1
918,8,1
919,8,1
924,8,1
926,8,1
927,8,1
932,8,1
935,8,1
940,8,1
946,8,1
948,8,1
950,8,1
952,8,1
953,8,1
961,8,1
965,8,1
966,8,1
968,8,1
969,8,1
978,8,1
979,8,1
988,8,1
989,8,1
994,8,1
997,8,1
998,8,1
1003,8,1
1008,8,1
1009,8,1
1010,8,1
1017,8,1
1021,8,1
1022,8,1
1024,8,1
1026,8,1
1027,8,1
1030,8,1
1040,8,1
1041,8,1
1050,8,1
1061,8,1
1066,8,1
1073,8,1
1076,8,1
1077,8,1
1083,8,1
1099,8,1
1106,8,1
1113,8,1
1121,8,1
1130,8,1
1141,8,1
1144,8,1
1147,8,1
1149,8,1
1150,8,1
1154,8,1
1156,8,1
1167,8,1
1170,8,1
1172,8,1
1174,8,1
1178,8,1
