3,20,1
27,20,1
28,20,1
53,20,1
54,20,1
59,20,1
64,20,1
78,20,1
100,20,1
118,20,1
120,20,1
122,20,1
132,20,1
151,20,1
152,20,1
160,20,1
172,20,1
182,20,1
213,20,1
217,20,1
225,20,1
269,20,1
298,20,1
325,20,1
327,20,1
343,20,1
349,20,1
350,20,1
354,20,1
368,20,1
400,20,1
405,20,1
409,20,1
416,20,1
417,20,1
446,20,1
456,20,1
462,20,1
470,20,1
472,20,1
487,20,1
495,20,1
502,20,1
503,20,1
507,20,1
511,20,1
531,20,1
543,20,1
544,20,1
552,20,1
557,20,1
564,20,1
566,20,1
582,20,1
583,20,1
589,20,1
594,20,1
600,20,1
607,20,1
616,20,1
659,20,1
660,20,1
662,20,1
674,20,1
676,20,1
690,20,1
706,20,1
710,20,1
712,20,1
713,20,1
722,20,1
742,20,1
750,20,1
753,20,1
756,20,1
760,20,1
763,20,1
772,20,1
780,20,1
794,20,1
797,20,1
822,20,1
825,20,1
885,20,1
907,20,1
925,20,1
944,20,1
957,20,1
971,20,1
1065,20,1
1082,20,1
1122,20,1
1153,20,1
1165,20,1
