3,101,1
27,101,1
28,101,1
53,101,1
54,101,1
59,101,1
64,101,1
78,101,1
100,101,1
118,101,1
120,101,1
122,101,1
132,101,1
151,101,1
152,101,1
160,101,1
172,101,1
182,101,1
213,101,1
217,101,1
225,101,1
269,101,1
298,101,1
325,101,1
327,101,1
343,101,1
349,101,1
350,101,1
354,101,1
368,101,1
400,101,1
405,101,1
409,101,1
416,101,1
417,101,1
446,101,1
456,101,1
462,101,1
470,101,1
472,101,1
487,101,1
495,101,1
502,101,1
503,101,1
507,101,1
511,101,1
531,101,1
543,101,1
544,101,1
552,101,1
557,101,1
564,101,1
566,101,1
582,101,1
583,101,1
589,101,1
594,101,1
600,101,1
607,101,1
616,101,1
659,101,1
660,101,1
662,101,1
674,101,1
676,101,1
690,101,1
706,101,1
710,101,1
712,101,1
713,101,1
722,101,1
742,101,1
750,101,1
753,101,1
756,101,1
760,101,1
763,101,1
772,101,1
780,101,1
794,101,1
797,101,1
822,101,1
825,101,1
885,101,1
907,101,1
925,101,1
944,101,1
957,101,1
971,101,1
1065,101,1
1082,101,1
1122,101,1
1153,101,1
1165,101,1
