3,2,0
27,7,0
28,3,0
53,6,0
54,3,0
59,6,0
64,4,0
78,7,0
100,1,0
118,5,0
120,6,0
122,0,0
132,0,0
151,1,0
152,1,0
160,2,0
172,5,0
182,5,0
213,6,0
217,1,0
225,3,0
269,3,0
298,6,0
325,0,0
327,7,0
343,5,0
349,1,0
350,2,0
354,2,0
368,1,0
400,7,0
405,5,0
409,5,0
416,5,0
417,4,0
446,6,0
456,7,0
462,0,0
470,2,0
472,5,0
487,6,0
495,4,0
502,4,0
503,3,0
507,7,0
511,4,0
531,7,0
543,4,0
544,0,0
552,6,0
557,4,0
564,5,0
566,6,0
582,7,0
583,6,0
589,3,0
594,8,0
600,0,0
607,4,0
616,6,0
659,5,0
660,2,0
662,4,0
674,3,0
676,3,0
690,4,0
706,2,0
710,8,0
712,4,0
713,2,0
722,6,0
742,5,0
750,3,0
753,8,0
756,4,0
760,7,0
763,6,0
772,6,0
780,1,0
794,2,0
797,3,0
822,0,0
825,0,0
885,1,0
907,4,0
925,1,0
944,7,0
957,7,0
971,5,0
1065,2,0
1082,1,0
1122,1,0
1153,2,0
1165,7,0
