2,0,0
6,2,0
19,2,0
30,0,0
39,2,0
60,4,0
92,4,0
109,2,0
123,4,0
145,5,0
154,5,0
207,3,0
208,6,0
215,3,0
227,2,0
239,1,0
247,4,0
276,3,0
283,2,0
301,2,0
304,3,0
319,5,0
359,1,0
370,0,0
387,2,0
407,0,0
421,2,0
426,0,0
434,1,0
439,5,0
440,4,0
454,4,0
484,4,0
563,4,0
568,1,0
576,2,0
577,0,0
592,4,0
606,6,0
614,0,0
632,4,0
648,5,0
653,2,0
672,2,0
675,1,0
683,5,0
684,1,0
691,5,0
692,0,0
694,1,0
704,4,0
782,5,0
791,5,0
802,3,0
806,2,0
841,0,0
847,1,0
859,2,0
886,0,0
889,3,0
894,2,0
895,2,0
898,2,0
899,2,0
904,5,0
912,2,0
918,5,0
919,0,0
924,5,0
926,0,0
927,1,0
932,1,0
935,5,0
940,2,0
946,2,0
948,4,0
950,4,0
952,4,0
953,0,0
961,2,0
965,1,0
966,0,0
968,3,0
969,5,0
978,5,0
979,1,0
988,2,0
989,5,0
994,5,0
997,1,0
998,5,0
1003,4,0
1008,1,0
1009,4,0
1010,5,0
1017,0,0
1021,4,0
1022,5,0
1024,2,0
1026,3,0
1027,5,0
1030,3,0
1040,4,0
1041,1,0
1050,3,0
1061,3,0
1066,4,0
1073,6,0
1076,0,0
1077,3,0
1083,3,0
1099,0,0
1106,6,0
1113,3,0
1121,0,0
1130,3,0
1141,0,0
1144,0,0
1147,3,0
1149,1,0
1150,2,0
1154,1,0
1156,0,0
1167,1,0
1170,4,0
1172,3,0
1174,6,0
1178,4,0
